state,city,variable,year,value
UT,Cottonwood_Heights,Net Book-to-Cost of TCA,2016,0.6487476254
UT,Cottonwood_Heights,Net Book-to-Cost of TCA,2017,0.6642883295
UT,Cottonwood_Heights,Net Book-to-Cost of TCA,2018,0.6365713037
UT,Cottonwood_Heights,Net Book-to-Cost of TCA,2019,0.6211744449
UT,Cottonwood_Heights,Net Book-to-Cost of TCA,2020,0.5931805232
UT,Cottonwood_Heights,Net Book-to-Cost of TCA,2021,0.5873283152
UT,Cottonwood_Heights,Net Book-to-Cost of TCA,2022,0.5745380887
UT,Cottonwood_Heights,Net Book-to-Cost of TCA,2023,0.6321483976
UT,Cottonwood_Heights,Net Book-to-Cost of TCA,2024,0.6356907166
UT,Cottonwood_Heights,Govt Transfers-to-Total Revenues,2009,0.1588171202
UT,Cottonwood_Heights,Govt Transfers-to-Total Revenues,2010,0.1374641841
UT,Cottonwood_Heights,Govt Transfers-to-Total Revenues,2011,0.1021875973
UT,Cottonwood_Heights,Govt Transfers-to-Total Revenues,2012,0.1034959267
UT,Cottonwood_Heights,Govt Transfers-to-Total Revenues,2013,0.1160192493
UT,Cottonwood_Heights,Govt Transfers-to-Total Revenues,2014,0.2639028052
UT,Cottonwood_Heights,Govt Transfers-to-Total Revenues,2015,0.1994929965
UT,Cottonwood_Heights,Govt Transfers-to-Total Revenues,2016,0.1337824643
UT,Cottonwood_Heights,Govt Transfers-to-Total Revenues,2017,0.1350081273
UT,Cottonwood_Heights,Govt Transfers-to-Total Revenues,2018,0.1403903381
UT,Cottonwood_Heights,Govt Transfers-to-Total Revenues,2019,0.3374626331
UT,Cottonwood_Heights,Govt Transfers-to-Total Revenues,2020,0.1574161903
UT,Cottonwood_Heights,Govt Transfers-to-Total Revenues,2021,0.1797081378
UT,Cottonwood_Heights,Govt Transfers-to-Total Revenues,2022,0.1593811944
UT,Cottonwood_Heights,Govt Transfers-to-Total Revenues,2023,0.1647994184
UT,Cottonwood_Heights,Govt Transfers-to-Total Revenues,2024,0.07933083567
UT,Cottonwood_Heights,[HIDDEN] Net Financial Position rounded to $1000 for chart,2009,9037.596
UT,Cottonwood_Heights,[HIDDEN] Net Financial Position rounded to $1000 for chart,2010,8534.837
UT,Cottonwood_Heights,[HIDDEN] Net Financial Position rounded to $1000 for chart,2011,7869.323
UT,Cottonwood_Heights,[HIDDEN] Net Financial Position rounded to $1000 for chart,2012,5929.308
UT,Cottonwood_Heights,[HIDDEN] Net Financial Position rounded to $1000 for chart,2013,6005.223
UT,Cottonwood_Heights,[HIDDEN] Net Financial Position rounded to $1000 for chart,2014,4139.419
UT,Cottonwood_Heights,[HIDDEN] Net Financial Position rounded to $1000 for chart,2015,-249.796
UT,Cottonwood_Heights,[HIDDEN] Net Financial Position rounded to $1000 for chart,2016,-9789.583
UT,Cottonwood_Heights,[HIDDEN] Net Financial Position rounded to $1000 for chart,2017,-18353.825
UT,Cottonwood_Heights,[HIDDEN] Net Financial Position rounded to $1000 for chart,2018,-17283.5
UT,Cottonwood_Heights,[HIDDEN] Net Financial Position rounded to $1000 for chart,2019,-15051.205
UT,Cottonwood_Heights,[HIDDEN] Net Financial Position rounded to $1000 for chart,2020,-11248.939
UT,Cottonwood_Heights,[HIDDEN] Net Financial Position rounded to $1000 for chart,2021,-8202.987
UT,Cottonwood_Heights,[HIDDEN] Net Financial Position rounded to $1000 for chart,2022,-4438.479
UT,Cottonwood_Heights,[HIDDEN] Net Financial Position rounded to $1000 for chart,2023,-16427.199
UT,Cottonwood_Heights,[HIDDEN] Net Financial Position rounded to $1000 for chart,2024,-25032.655
UT,Nibley,Current Assets,2009,4389918.0
UT,Nibley,Current Assets,2010,5148005.0
UT,Nibley,Current Assets,2011,4422313.0
UT,Nibley,Current Assets,2012,4162692.0
UT,Nibley,Current Assets,2013,5881464.0
UT,Nibley,Current Assets,2014,5721736.0
UT,Nibley,Current Assets,2015,6410291.0
UT,Nibley,Current Assets,2016,6960863.0
UT,Nibley,Current Assets,2017,7199988.0
UT,Nibley,Current Assets,2018,7026478.0
UT,Nibley,Current Assets,2019,7873217.0
UT,Nibley,Current Assets,2020,8581975.0
UT,Nibley,Current Assets,2021,9829656.0
UT,Nibley,Current Assets,2022,14304013.0
UT,Nibley,Current Assets,2023,16887519.0
UT,Nibley,Current Assets,2024,19155576.0
UT,Nibley,Capital Assets,2009,17102477.0
UT,Nibley,Capital Assets,2010,17706013.0
UT,Nibley,Capital Assets,2011,19387508.0
UT,Nibley,Capital Assets,2012,19462207.0
UT,Nibley,Capital Assets,2013,18947017.0
UT,Nibley,Capital Assets,2014,19442880.0
UT,Nibley,Capital Assets,2015,21218027.0
UT,Nibley,Capital Assets,2016,22578418.0
UT,Nibley,Capital Assets,2017,22738707.0
UT,Nibley,Capital Assets,2018,25230766.0
UT,Nibley,Capital Assets,2019,27852366.0
UT,Nibley,Capital Assets,2020,28414545.0
UT,Nibley,Capital Assets,2021,30959903.0
UT,Nibley,Capital Assets,2022,40772346.0
UT,Nibley,Capital Assets,2023,40729314.0
UT,Nibley,Capital Assets,2024,45073969.0
UT,Nibley,Total Assets,2009,21492395.0
UT,Nibley,Total Assets,2010,22854018.0
UT,Nibley,Total Assets,2011,23809821.0
UT,Nibley,Total Assets,2012,23624899.0
UT,Nibley,Total Assets,2013,24828481.0
UT,Nibley,Total Assets,2014,25164616.0
UT,Nibley,Total Assets,2015,27628318.0
UT,Nibley,Total Assets,2016,29539281.0
UT,Nibley,Total Assets,2017,29938695.0
UT,Nibley,Total Assets,2018,32257244.0
UT,Nibley,Total Assets,2019,35725583.0
UT,Nibley,Total Assets,2020,36996520.0
UT,Nibley,Total Assets,2021,40789559.0
UT,Nibley,Total Assets,2022,55076359.0
UT,Nibley,Total Assets,2023,57616833.0
UT,Nibley,Total Assets,2024,64229545.0
UT,Nibley,Deferred outflows,2014,44558.0
UT,Nibley,Deferred outflows,2015,58987.0
UT,Nibley,Deferred outflows,2016,187462.0
UT,Nibley,Deferred outflows,2017,228496.0
UT,Nibley,Deferred outflows,2018,238897.0
UT,Nibley,Deferred outflows,2019,272562.0
UT,Nibley,Deferred outflows,2020,136612.0
UT,Nibley,Deferred outflows,2021,130037.0
UT,Nibley,Deferred outflows,2022,164330.0
UT,Nibley,Deferred outflows,2023,241956.0
UT,Nibley,Deferred outflows,2024,357127.0
UT,Nibley,Liabilities,2009,7776343.0
UT,Nibley,Liabilities,2010,7516767.0
UT,Nibley,Liabilities,2011,8194332.0
UT,Nibley,Liabilities,2012,7654680.0
UT,Nibley,Liabilities,2013,7999966.0
UT,Nibley,Liabilities,2014,7300752.0
UT,Nibley,Liabilities,2015,6834482.0
UT,Nibley,Liabilities,2016,6932322.0
UT,Nibley,Liabilities,2017,6773574.0
UT,Nibley,Liabilities,2018,6573372.0
UT,Nibley,Liabilities,2019,6580675.0
UT,Nibley,Liabilities,2020,5869968.0
UT,Nibley,Liabilities,2021,5437344.0
UT,Nibley,Liabilities,2022,7286046.0
UT,Nibley,Liabilities,2023,4976336.0
UT,Nibley,Liabilities,2024,5635874.0
UT,Nibley,Deferred inflows,2012,567493.0
UT,Nibley,Deferred inflows,2013,886141.0
UT,Nibley,Deferred inflows,2014,329380.0
UT,Nibley,Deferred inflows,2015,371422.0
UT,Nibley,Deferred inflows,2016,398139.0
UT,Nibley,Deferred inflows,2017,466969.0
UT,Nibley,Deferred inflows,2018,698763.0
UT,Nibley,Deferred inflows,2019,649826.0
UT,Nibley,Deferred inflows,2020,805367.0
UT,Nibley,Deferred inflows,2021,1041040.0
UT,Nibley,Deferred inflows,2022,1443721.0
UT,Nibley,Deferred inflows,2023,1013622.0
UT,Nibley,Deferred inflows,2024,1053813.0
UT,Nibley,Total liabilities,2009,7776343.0
UT,Nibley,Total liabilities,2010,7516767.0
UT,Nibley,Total liabilities,2011,8194332.0
UT,Nibley,Total liabilities,2012,8222173.0
UT,Nibley,Total liabilities,2013,8886107.0
UT,Nibley,Total liabilities,2014,7630132.0
UT,Nibley,Total liabilities,2015,7205904.0
UT,Nibley,Total liabilities,2016,7330461.0
UT,Nibley,Total liabilities,2017,7240543.0
UT,Nibley,Total liabilities,2018,7272135.0
UT,Nibley,Total liabilities,2019,7230501.0
UT,Nibley,Total liabilities,2020,6675335.0
UT,Nibley,Total liabilities,2021,6478384.0
UT,Nibley,Total liabilities,2022,8729767.0
UT,Nibley,Total liabilities,2023,5989958.0
UT,Nibley,Total liabilities,2024,6689687.0
UT,Nibley,Net position,2009,13716052.0
UT,Nibley,Net position,2010,15337251.0
UT,Nibley,Net position,2011,15615489.0
UT,Nibley,Net position,2012,15402726.0
UT,Nibley,Net position,2013,15942374.0
UT,Nibley,Net position,2014,17579042.0
UT,Nibley,Net position,2015,20481401.0
UT,Nibley,Net position,2016,22396282.0
UT,Nibley,Net position,2017,22926648.0
UT,Nibley,Net position,2018,25224006.0
UT,Nibley,Net position,2019,28767644.0
UT,Nibley,Net position,2020,30457797.0
UT,Nibley,Net position,2021,34441212.0
UT,Nibley,Net position,2022,46510922.0
UT,Nibley,Net position,2023,51868831.0
UT,Nibley,Net position,2024,57896985.0
UT,Nibley,Total Revenues,2009,4030316.0
UT,Nibley,Total Revenues,2010,4805343.0
UT,Nibley,Total Revenues,2011,3858945.0
UT,Nibley,Total Revenues,2012,4085365.0
UT,Nibley,Total Revenues,2013,4458438.0
UT,Nibley,Total Revenues,2014,4919626.0
UT,Nibley,Total Revenues,2015,7303286.0
UT,Nibley,Total Revenues,2016,6539863.0
UT,Nibley,Total Revenues,2017,5718466.0
UT,Nibley,Total Revenues,2018,7837465.0
UT,Nibley,Total Revenues,2019,9073840.0
UT,Nibley,Total Revenues,2020,8073176.0
UT,Nibley,Total Revenues,2021,10041560.0
UT,Nibley,Total Revenues,2022,19417353.0
UT,Nibley,Total Revenues,2023,12623107.0
UT,Nibley,Total Revenues,2024,14498258.0
UT,Nibley,Operating Grants & Conributions,2009,160512.0
UT,Nibley,Operating Grants & Conributions,2010,179776.0
UT,Nibley,Operating Grants & Conributions,2011,186642.0
UT,Nibley,Operating Grants & Conributions,2012,219629.0
UT,Nibley,Operating Grants & Conributions,2013,233282.0
UT,Nibley,Operating Grants & Conributions,2014,495833.0
UT,Nibley,Operating Grants & Conributions,2015,235316.0
UT,Nibley,Operating Grants & Conributions,2016,401541.0
UT,Nibley,Operating Grants & Conributions,2017,307632.0
UT,Nibley,Operating Grants & Conributions,2018,363658.0
UT,Nibley,Operating Grants & Conributions,2019,694207.0
UT,Nibley,Operating Grants & Conributions,2020,354608.0
UT,Nibley,Operating Grants & Conributions,2021,1075168.0
UT,Nibley,Operating Grants & Conributions,2022,5500.0
UT,Nibley,Operating Grants & Conributions,2023,6934.0
UT,Nibley,Operating Grants & Conributions,2024,4850.0
UT,Nibley,Capital Grants & Contributions,2009,100000.0
UT,Nibley,Capital Grants & Contributions,2010,150000.0
UT,Nibley,Capital Grants & Contributions,2011,22382.0
UT,Nibley,Capital Grants & Contributions,2014,130000.0
UT,Nibley,Capital Grants & Contributions,2015,2235805.0
UT,Nibley,Capital Grants & Contributions,2016,745368.0
UT,Nibley,Capital Grants & Contributions,2018,1154459.0
UT,Nibley,Capital Grants & Contributions,2019,465133.0
UT,Nibley,Capital Grants & Contributions,2020,155899.0
UT,Nibley,Capital Grants & Contributions,2021,1173729.0
UT,Nibley,Capital Grants & Contributions,2022,6760187.0
UT,Nibley,Capital Grants & Contributions,2023,1661606.0
UT,Nibley,Capital Grants & Contributions,2024,2732345.0
UT,Nibley,Total Government Transfers,2009,260512.0
UT,Nibley,Total Government Transfers,2010,329776.0
UT,Nibley,Total Government Transfers,2011,209024.0
UT,Nibley,Total Government Transfers,2012,219629.0
UT,Nibley,Total Government Transfers,2013,233282.0
UT,Nibley,Total Government Transfers,2014,625833.0
UT,Nibley,Total Government Transfers,2015,2471121.0
UT,Nibley,Total Government Transfers,2016,1146909.0
UT,Nibley,Total Government Transfers,2017,307632.0
UT,Nibley,Total Government Transfers,2018,1518117.0
UT,Nibley,Total Government Transfers,2019,1159340.0
UT,Nibley,Total Government Transfers,2020,510507.0
UT,Nibley,Total Government Transfers,2021,2248897.0
UT,Nibley,Total Government Transfers,2022,6765687.0
UT,Nibley,Total Government Transfers,2023,1668540.0
UT,Nibley,Total Government Transfers,2024,2737195.0
UT,Nibley,Interest Charges,2014,72840.0
UT,Nibley,Interest Charges,2015,45698.0
UT,Nibley,Interest Charges,2016,42374.0
UT,Nibley,Interest Charges,2017,44126.0
UT,Nibley,Interest Charges,2018,27679.0
UT,Nibley,Interest Charges,2019,26326.0
UT,Nibley,Interest Charges,2020,24924.0
UT,Nibley,Interest Charges,2021,21934.0
UT,Nibley,Interest Charges,2022,21083.0
UT,Nibley,Interest Charges,2023,20389.0
UT,Nibley,Interest Charges,2024,19663.0
UT,Nibley,Net Book TCA,2009,17102477.0
UT,Nibley,Net Book TCA,2010,17706013.0
UT,Nibley,Net Book TCA,2011,19387508.0
UT,Nibley,Net Book TCA,2012,19462207.0
UT,Nibley,Net Book TCA,2014,19178949.0
UT,Nibley,Net Book TCA,2015,21218027.0
UT,Nibley,Net Book TCA,2016,22224436.0
UT,Nibley,Net Book TCA,2017,22738712.0
UT,Nibley,Net Book TCA,2018,25319686.0
UT,Nibley,Net Book TCA,2019,27934063.0
UT,Nibley,Net Book TCA,2020,28496242.0
UT,Nibley,Net Book TCA,2021,30959903.0
UT,Nibley,Net Book TCA,2022,40772346.0
UT,Nibley,Net Book TCA,2023,40729314.0
UT,Nibley,Net Book TCA,2024,45073969.0
UT,Nibley,Govt assets not depreciated,2009,2510010.0
UT,Nibley,Govt assets not depreciated,2010,2699152.0
UT,Nibley,Govt assets not depreciated,2011,2866177.0
UT,Nibley,Govt assets not depreciated,2012,2867698.0
UT,Nibley,Govt assets not depreciated,2013,2824657.0
UT,Nibley,Govt assets not depreciated,2014,2860736.0
UT,Nibley,Govt assets not depreciated,2015,3264952.0
UT,Nibley,Govt assets not depreciated,2016,3505399.0
UT,Nibley,Govt assets not depreciated,2017,3696905.0
UT,Nibley,Govt assets not depreciated,2018,3934640.0
UT,Nibley,Govt assets not depreciated,2019,6024166.0
UT,Nibley,Govt assets not depreciated,2020,6780133.0
UT,Nibley,Govt assets not depreciated,2021,7025474.0
UT,Nibley,Govt assets not depreciated,2022,7427833.0
UT,Nibley,Govt assets not depreciated,2023,7427833.0
UT,Nibley,Govt assets not depreciated,2024,7427833.0
UT,Nibley,Govt assets being depreciated,2009,7089271.0
UT,Nibley,Govt assets being depreciated,2010,8090814.0
UT,Nibley,Govt assets being depreciated,2011,8136473.0
UT,Nibley,Govt assets being depreciated,2012,8355951.0
UT,Nibley,Govt assets being depreciated,2013,8586413.0
UT,Nibley,Govt assets being depreciated,2014,9238682.0
UT,Nibley,Govt assets being depreciated,2015,10506134.0
UT,Nibley,Govt assets being depreciated,2016,11157809.0
UT,Nibley,Govt assets being depreciated,2017,11554921.0
UT,Nibley,Govt assets being depreciated,2018,12799072.0
UT,Nibley,Govt assets being depreciated,2019,13979496.0
UT,Nibley,Govt assets being depreciated,2020,14801530.0
UT,Nibley,Govt assets being depreciated,2021,18010125.0
UT,Nibley,Govt assets being depreciated,2022,25850593.0
UT,Nibley,Govt assets being depreciated,2023,26889836.0
UT,Nibley,Govt assets being depreciated,2024,30806015.0
UT,Nibley,Bus assets not depreciated,2009,929037.0
UT,Nibley,Bus assets not depreciated,2010,1084692.0
UT,Nibley,Bus assets not depreciated,2011,1396130.0
UT,Nibley,Bus assets not depreciated,2012,552027.0
UT,Nibley,Bus assets not depreciated,2013,495133.0
UT,Nibley,Bus assets not depreciated,2014,495133.0
UT,Nibley,Bus assets not depreciated,2015,508133.0
UT,Nibley,Bus assets not depreciated,2016,508133.0
UT,Nibley,Bus assets not depreciated,2017,589829.0
UT,Nibley,Bus assets not depreciated,2018,589829.0
UT,Nibley,Bus assets not depreciated,2019,589829.0
UT,Nibley,Bus assets not depreciated,2020,589829.0
UT,Nibley,Bus assets not depreciated,2021,589829.0
UT,Nibley,Bus assets not depreciated,2022,589829.0
UT,Nibley,Bus assets not depreciated,2023,589829.0
UT,Nibley,Bus assets not depreciated,2024,589829.0
UT,Nibley,Bus assets being depreciated,2009,11759662.0
UT,Nibley,Bus assets being depreciated,2010,11761662.0
UT,Nibley,Bus assets being depreciated,2011,13632013.0
UT,Nibley,Bus assets being depreciated,2012,15135716.0
UT,Nibley,Bus assets being depreciated,2013,15253608.0
UT,Nibley,Bus assets being depreciated,2014,15978477.0
UT,Nibley,Bus assets being depreciated,2015,16858812.0
UT,Nibley,Bus assets being depreciated,2016,18163947.0
UT,Nibley,Bus assets being depreciated,2017,19009744.0
UT,Nibley,Bus assets being depreciated,2018,21178553.0
UT,Nibley,Bus assets being depreciated,2019,21691813.0
UT,Nibley,Bus assets being depreciated,2020,21859654.0
UT,Nibley,Bus assets being depreciated,2021,23088956.0
UT,Nibley,Bus assets being depreciated,2022,26124598.0
UT,Nibley,Bus assets being depreciated,2023,26571078.0
UT,Nibley,Bus assets being depreciated,2024,28581667.0
UT,Nibley,Total Cost of TCA,2009,22287980.0
UT,Nibley,Total Cost of TCA,2010,23636320.0
UT,Nibley,Total Cost of TCA,2011,26030793.0
UT,Nibley,Total Cost of TCA,2012,26911392.0
UT,Nibley,Total Cost of TCA,2013,27159811.0
UT,Nibley,Total Cost of TCA,2014,28573028.0
UT,Nibley,Total Cost of TCA,2015,31138031.0
UT,Nibley,Total Cost of TCA,2016,33335288.0
UT,Nibley,Total Cost of TCA,2017,34851399.0
UT,Nibley,Total Cost of TCA,2018,38502094.0
UT,Nibley,Total Cost of TCA,2019,42285304.0
UT,Nibley,Total Cost of TCA,2020,44031146.0
UT,Nibley,Total Cost of TCA,2021,48714384.0
UT,Nibley,Total Cost of TCA,2022,59992853.0
UT,Nibley,Total Cost of TCA,2023,61478576.0
UT,Nibley,Total Cost of TCA,2024,67405344.0
UT,Nibley,Net Financial Position,2009,-3386425.0
UT,Nibley,Net Financial Position,2010,-2368762.0
UT,Nibley,Net Financial Position,2011,-3772019.0
UT,Nibley,Net Financial Position,2012,-4059481.0
UT,Nibley,Net Financial Position,2013,-3004643.0
UT,Nibley,Net Financial Position,2014,-1908396.0
UT,Nibley,Net Financial Position,2015,-795613.0
UT,Nibley,Net Financial Position,2016,-369598.0
UT,Nibley,Net Financial Position,2017,-40555.0
UT,Nibley,Net Financial Position,2018,-245657.0
UT,Nibley,Net Financial Position,2019,642716.0
UT,Nibley,Net Financial Position,2020,1906640.0
UT,Nibley,Net Financial Position,2021,3351272.0
UT,Nibley,Net Financial Position,2022,5574246.0
UT,Nibley,Net Financial Position,2023,10897561.0
UT,Nibley,Net Financial Position,2024,12465889.0
UT,Nibley,Financial Assets-to-Liabilities,2009,0.5645221668
UT,Nibley,Financial Assets-to-Liabilities,2010,0.6848695723
UT,Nibley,Financial Assets-to-Liabilities,2011,0.5396795004
UT,Nibley,Financial Assets-to-Liabilities,2012,0.5062763822
UT,Nibley,Financial Assets-to-Liabilities,2013,0.6618718411
UT,Nibley,Financial Assets-to-Liabilities,2014,0.7498868958
UT,Nibley,Financial Assets-to-Liabilities,2015,0.8895887317
UT,Nibley,Financial Assets-to-Liabilities,2016,0.9495805243
UT,Nibley,Financial Assets-to-Liabilities,2017,0.9943989007
UT,Nibley,Financial Assets-to-Liabilities,2018,0.9662194115
UT,Nibley,Financial Assets-to-Liabilities,2019,1.088889553
UT,Nibley,Financial Assets-to-Liabilities,2020,1.285624617
UT,Nibley,Financial Assets-to-Liabilities,2021,1.517300611
UT,Nibley,Financial Assets-to-Liabilities,2022,1.638533193
UT,Nibley,Financial Assets-to-Liabilities,2023,2.819305077
UT,Nibley,Financial Assets-to-Liabilities,2024,2.863448768
UT,Nibley,Assets-to-Liabilities,2009,2.763817774
UT,Nibley,Assets-to-Liabilities,2010,3.04040527
UT,Nibley,Assets-to-Liabilities,2011,2.905645146
UT,Nibley,Assets-to-Liabilities,2012,2.873315728
UT,Nibley,Assets-to-Liabilities,2013,2.794078554
UT,Nibley,Assets-to-Liabilities,2014,3.303897495
UT,Nibley,Assets-to-Liabilities,2015,3.842308335
UT,Nibley,Assets-to-Liabilities,2016,4.055235135
UT,Nibley,Assets-to-Liabilities,2017,4.166426606
UT,Nibley,Assets-to-Liabilities,2018,4.468583298
UT,Nibley,Assets-to-Liabilities,2019,4.978651548
UT,Nibley,Assets-to-Liabilities,2020,5.562736851
UT,Nibley,Assets-to-Liabilities,2021,6.316327652
UT,Nibley,Assets-to-Liabilities,2022,6.327853767
UT,Nibley,Assets-to-Liabilities,2023,9.659297945
UT,Nibley,Assets-to-Liabilities,2024,9.654662767
UT,Nibley,Net Debt-to-Total Revenues,2009,0.8402380855
UT,Nibley,Net Debt-to-Total Revenues,2010,0.4929433757
UT,Nibley,Net Debt-to-Total Revenues,2011,0.9774741542
UT,Nibley,Net Debt-to-Total Revenues,2012,0.9936642136
UT,Nibley,Net Debt-to-Total Revenues,2013,0.6739227954
UT,Nibley,Net Debt-to-Total Revenues,2014,0.3879148537
UT,Nibley,Net Debt-to-Total Revenues,2015,0.1089390447
UT,Nibley,Net Debt-to-Total Revenues,2016,0.05651463953
UT,Nibley,Net Debt-to-Total Revenues,2017,0.007091936894
UT,Nibley,Net Debt-to-Total Revenues,2018,0.03134393583
UT,Nibley,Net Debt-to-Total Revenues,2019,0.0
UT,Nibley,Net Debt-to-Total Revenues,2020,0.0
UT,Nibley,Net Debt-to-Total Revenues,2021,0.0
UT,Nibley,Net Debt-to-Total Revenues,2022,0.0
UT,Nibley,Net Debt-to-Total Revenues,2023,0.0
UT,Nibley,Net Debt-to-Total Revenues,2024,0.0
UT,Nibley,Interest-to-Total Revenues,2009,0.0
UT,Nibley,Interest-to-Total Revenues,2010,0.0
UT,Nibley,Interest-to-Total Revenues,2011,0.0
UT,Nibley,Interest-to-Total Revenues,2012,0.0
UT,Nibley,Interest-to-Total Revenues,2013,0.0
